Date,Campaign name,Adset name (optional),Spends,Impressions,clicks,Check
2024-04-09,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.38,2196,9,
2024-04-09,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,7.27,2580,50,
2024-04-09,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.10,150,,
2024-04-09,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.18,319,1,
2024-04-09,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,0.64,221,4,
2024-04-09,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,18.30,8954,690,
2024-04-09,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Easy-active - NL,2.90,655,53,
2024-04-09,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Easy-active - NL,0.68,303,1,
2024-04-09,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,34.26,23158,3669,
2024-04-09,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,17.56,6104,8,
2024-04-09,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.45,154,4,
2024-04-09,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,40.34,24763,2405,
2024-04-09,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,21.95,13387,645,
2024-04-09,Decathlon Belgium - Boost Post - CS - Fitness souplesse - AW - April 2024 - Inspire,Fitness & bien-être interest - NL,0.61,399,18,
2024-04-09,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,22.40,7759,16,
2024-04-09,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,3.85,1491,40,
2024-04-09,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,14.93,5143,3,
2024-04-09,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.25,3131,4,
2024-04-09,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,1.79,2852,8,
2024-04-09,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,10.61,4225,131,
2024-04-09,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,4.35,3345,141,
2024-04-09,Decathlon Belgium - (E-)Mobility - AW - February - 2024 - Intercept,Interest parents - NL,19.09,9083,238,
2024-04-09,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),0.01,2,,
2024-04-09,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Playoutdoor interest - NL,0.36,195,5,
2024-04-09,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Playoutdoor interest - NL,2.66,2593,2,
2024-04-09,Decathlon Belgium - Boost Post - CS - Fitness souplesse - AW - April 2024 - Inspire,Value exercisers - NL,0.08,59,1,
2024-04-09,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Value exercisers - NL,2.15,931,6,
2024-04-09,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,1.13,438,14,
2024-04-09,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,8.47,6036,499,
2024-04-08,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,0.56,310,51,
2024-04-08,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,3.55,1557,33,
2024-04-08,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Bike Buyer - NL,1.61,629,17,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,0.71,1013,,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.35,2151,2,
2024-04-08,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,10.60,3752,101,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.14,195,,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.21,314,1,
2024-04-08,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,0.99,347,9,
2024-04-08,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,19.38,8163,787,
2024-04-08,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Easy-active - NL,2.91,628,74,
2024-04-08,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Easy-active - NL,0.58,246,,
2024-04-08,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,32.71,20495,3561,
2024-04-08,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,27.71,10151,18,
2024-04-08,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.49,181,1,
2024-04-08,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,41.80,24723,2778,
2024-04-08,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,22.36,14089,798,
2024-04-08,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,18.53,6746,9,
2024-04-08,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,5.88,2372,55,
2024-04-08,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,12.15,4421,6,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.59,3684,3,
2024-04-08,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,2.09,3306,5,
2024-04-08,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,14.49,5420,155,
2024-04-08,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,4.59,3560,151,
2024-04-08,Decathlon Belgium - (E-)Mobility - AW - February - 2024 - Intercept,Interest parents - NL,13.88,6049,166,
2024-04-08,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),0.01,8,,
2024-04-08,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Playoutdoor interest - NL,0.35,175,11,
2024-04-08,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Playoutdoor interest - NL,2.79,2633,1,
2024-04-08,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,0.95,357,10,
2024-04-08,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,9.17,5976,635,
2024-04-07,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,1.20,729,83,
2024-04-07,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,5.27,1482,36,
2024-04-07,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,Bike interest - NL,40.85,18561,414,
2024-04-07,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Bike Buyer - NL,1.55,582,9,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,0.85,1204,,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.54,2392,5,
2024-04-07,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,9.15,3155,66,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.11,143,,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.28,435,1,
2024-04-07,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,1.06,382,11,
2024-04-07,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP bike buyer - NL,5.49,2206,81,
2024-04-07,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP product technicity affinity - NL,3.99,1494,39,
2024-04-07,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,19.71,8542,936,
2024-04-07,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Easy-active - NL,3.99,740,91,
2024-04-07,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Easy-active - NL,1.42,528,4,
2024-04-07,Decathlon Belgium - Boost Post - International Sports Day (ISD) - AW - April 2024 - Inspire,Easy-active - NL,0.65,283,1,
2024-04-07,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,27.33,17610,3225,
2024-04-07,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,23.21,8491,8,
2024-04-07,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.85,174,1,
2024-04-07,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,47.71,27685,3336,
2024-04-07,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,18.35,10867,698,
2024-04-07,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,18.84,6963,7,
2024-04-07,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,4.25,1696,55,
2024-04-07,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,18.04,6588,8,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.50,3452,2,
2024-04-07,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,2.44,3824,15,
2024-04-07,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,14.59,5410,126,
2024-04-07,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,4.32,3058,131,
2024-04-07,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,LAL (10%) - DMP bike buyer - NL,73.54,26126,816,
2024-04-07,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),,4,,Error - Spends; 
2024-04-07,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Playoutdoor interest - NL,0.72,267,17,
2024-04-07,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Playoutdoor interest - NL,2.45,2244,1,
2024-04-07,Decathlon Belgium - Boost Post - International Sports Day (ISD) - AW - April 2024 - Inspire,Value exercisers - NL,0.04,39,,
2024-04-07,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,0.99,392,15,
2024-04-07,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,11.63,7206,779,
2024-04-06,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,0.14,106,4,
2024-04-06,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,4.21,1121,30,
2024-04-06,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,Bike interest - NL,34.42,15009,319,
2024-04-06,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Bike Buyer - NL,0.84,373,4,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,0.80,1030,,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.55,2309,6,
2024-04-06,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,5.28,2108,48,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.07,117,,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.31,472,3,
2024-04-06,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,0.77,259,6,
2024-04-06,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP bike buyer - NL,6.55,2677,70,
2024-04-06,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP product technicity affinity - NL,3.72,1467,32,
2024-04-06,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,18.36,9198,1099,
2024-04-06,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Easy-active - NL,3.55,672,90,
2024-04-06,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Easy-active - NL,0.64,295,,
2024-04-06,Decathlon Belgium - Boost Post - International Sports Day (ISD) - AW - April 2024 - Inspire,Easy-active - NL,2.48,1529,15,
2024-04-06,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,20.10,2347,386,
2024-04-06,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,24.91,8782,10,
2024-04-06,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.76,195,7,
2024-04-06,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,52.96,2988,326,
2024-04-06,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,18.25,10262,574,
2024-04-06,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,18.10,6451,4,
2024-04-06,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,4.84,1919,41,
2024-04-06,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,21.44,7550,11,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.58,3339,1,
2024-04-06,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,2.23,3206,9,
2024-04-06,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,9.18,3765,93,
2024-04-06,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,2.89,1928,90,
2024-04-06,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,LAL (10%) - DMP bike buyer - NL,83.54,31466,839,
2024-04-06,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),,4,,Error - Spends; 
2024-04-06,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Playoutdoor interest - NL,0.79,382,24,
2024-04-06,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Playoutdoor interest - NL,2.20,1749,1,
2024-04-06,Decathlon Belgium - Boost Post - International Sports Day (ISD) - AW - April 2024 - Inspire,Value exercisers - NL,0.13,155,,
2024-04-06,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,1.28,359,9,
2024-04-06,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,10.59,1091,173,
2024-04-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,1.22,851,79,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,3.89,1122,24,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Bike interest - NL,5.25,4988,6,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Bike interest - NL,1.25,1768,1,
2024-04-05,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,Bike interest - NL,38.88,16257,351,
2024-04-05,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Bike Buyer - NL,0.73,285,3,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,0.91,1204,,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.80,2633,9,
2024-04-05,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,5.30,1860,42,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.08,99,,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.24,327,1,
2024-04-05,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,0.76,250,10,
2024-04-05,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP bike buyer - NL,5.70,2080,75,
2024-04-05,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP product technicity affinity - NL,4.51,1571,46,
2024-04-05,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,18.16,7462,915,
2024-04-05,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Easy-active - NL,2.29,474,63,
2024-04-05,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Easy-active - NL,0.23,108,,
2024-04-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,30.98,18425,3465,
2024-04-05,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,19.37,6835,7,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.66,157,3,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Expert-lete - NL,0.71,997,1,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Expert-lete NL,3.50,3364,1,
2024-04-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,39.96,22381,2565,
2024-04-05,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,19.67,10604,729,
2024-04-05,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,16.74,6030,9,
2024-04-05,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,7.13,2758,87,
2024-04-05,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,21.38,7663,13,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.73,3601,3,
2024-04-05,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,2.22,3317,11,
2024-04-05,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,7.96,3078,79,
2024-04-05,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,2.36,1463,90,
2024-04-05,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,LAL (10%) - DMP bike buyer - NL,79.29,25643,807,
2024-04-05,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),,3,,Error - Spends; 
2024-04-05,Decathlon Belgium - Boost Post - CS - Play outdoor - AW - April 2024 - Inspire,Playoutdoor interest - NL,0.47,274,12,
2024-04-05,Decathlon Belgium - Boost Post - IG - Ready to play outdoor - AW  - April 2024 - Inspire,Playoutdoor interest - NL,1.92,1710,2,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Value exerciser - NL,4.52,4338,3,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Value exerciser - NL,0.59,805,1,
2024-04-05,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,0.96,253,4,
2024-04-05,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,9.23,5958,611,
2024-04-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,1.20,804,109,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,4.39,1429,52,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Bike interest - NL,7.39,6762,9,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Bike interest - NL,4.30,5875,11,
2024-04-04,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,Bike interest - NL,40.81,19143,452,
2024-04-04,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Bike Buyer - NL,0.74,281,10,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,0.75,996,,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Sustain affinity - NL,1.41,2117,9,
2024-04-04,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Sustain affinity - NL,6.29,2239,59,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.09,112,,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,DMP Tent Buyer - NL,0.13,195,,
2024-04-04,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,DMP Tent Buyer - NL,0.56,214,7,
2024-04-04,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP bike buyer - NL,5.72,2303,81,
2024-04-04,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,DMP product technicity affinity - NL,4.10,1498,55,
2024-04-04,Decathlon Belgium - Advantage+ Shopping Prospecting Campaign - NL Campagne,Decathlon Belgium - Advantage+ Shopping Campaign - NL Ensemble de publicités,18.42,7449,806,
2024-04-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Easy-active NL,29.00,17707,3326,
2024-04-04,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Expert-lete - NL,20.22,6769,20,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Expert-lete - NL,0.51,139,5,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Expert-lete - NL,2.74,3816,7,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Expert-lete NL,6.62,6131,7,
2024-04-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Expert-lete NL,42.10,23898,2699,
2024-04-04,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Femmes NL,15.90,9339,545,
2024-04-04,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Foot interest - NL,21.27,7141,21,
2024-04-04,Decathlon Belgium - Lifestyle Gen Z - AW - March 2024 - Intercept,Gen Z - 2024 - NL,10.86,3747,125,
2024-04-04,Decathlon Belgium - Adidas -  Foot - Maillot Belgique Euro - March 2024 - Inspire,Gen Z - NL,15.34,5202,14,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - IG - Opeco - March 2024 - Inspire,Green interest - NL,2.34,3052,1,
2024-04-04,Decathlon Belgium - Boost Post - Buyback Tentes - Opeco - March 2024 - Inspire,Green interest - NL,1.95,2885,9,
2024-04-04,Decathlon Belgium - Buyback Tentes - AW - March - 2024 - Intercept,Green interest - NL,8.56,3316,94,
2024-04-04,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Hommes NL,2.77,1783,92,
2024-04-04,Decathlon Belgium - Mobility (LD920E) - Opeco - March 2024 - Intercept,LAL (10%) - DMP bike buyer - NL,75.36,26123,795,
2024-04-04,Decathlon Belgium - Lifestyle - AW - January - 2024 - Intercept,Parents NL (V2),,5,,Error - Spends; 
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Value exerciser - NL,5.62,5245,4,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - Opeco - March 2024 - Inspire,Value exerciser - NL,2.52,3515,6,
2024-04-04,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Value exercisers - NL,1.20,334,19,
2024-04-04,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Value-exerciser NL,9.38,6077,684,
2024-04-03,Decathlon Belgium - DPA prospecting NL - Janvier 2023 - intercept,Aspire-lete NL,1.02,631,64,
2024-04-03,Decathlon Belgium - Boost Post - Mobility (LD920E) - CS Mobility - Opeco - April 2024 - Inspire,Bike interest - NL,3.33,1004,21,
2024-04-03,Decathlon Belgium - Boost Post - Mobility (LD920E) - IG - Opeco - March 2024 - Inspire,Bike interest - NL,5.91,5526,8,
